longitude,latitude,sq,cluster,x,y
139.595512579546,35.7586837684949,1658,3,-26746.90888680471,-21505.8016365492
139.663913038251,35.7434072471099,1662,3,-28454.584558289498,-15323.363943983388
139.723937467315,35.6793656146993,1664,3,-35567.24799276935,-9902.318552218192
139.627126236085,35.7466818901895,1669,3,-28084.91333708912,-18649.818193719082
139.580744777248,35.8103579414961,1675,3,-21010.61620804714,-22826.45762537943
139.552249431068,35.7708923551844,1677,3,-25382.087033683434,-25414.15389834255
139.558225996532,35.7326675365738,1692,3,-29624.423760194797,-24885.679688669814
139.638715570169,35.6769299794279,1693,3,-35825.5259593986,-17616.99537770275
139.66208763026,35.7038593865402,1696,3,-32841.85413963813,-15496.1213949768
139.582343405489,35.6937013444423,1700,3,-33953.297059307806,-22715.115032235022
139.673851420454,35.7373641328781,1710,3,-29126.534341674298,-14425.567727824242
139.683085552287,35.6803835166085,1712,3,-35449.43296987424,-13599.990632154626
139.623108464731,35.6686671873865,1723,3,-36739.30644152081,-19031.72962795789
139.621510575396,35.6704225584141,1724,3,-36544.25133976061,-19175.967486937912
139.610644816283,35.6958945129481,1727,3,-33716.15880661551,-20153.22178488651
139.667056236433,35.7042061220625,1728,3,-32804.15926929051,-15046.443823680574
139.580522654348,35.7324527680121,1729,3,-29653.677407556213,-22868.82399243803
139.656255172712,35.7779666705385,1731,3,-24619.212745422497,-16009.061792413962
139.629562217188,35.7468636792943,1734,3,-28065.205516728107,-18429.460563283938
139.701722074037,35.7417959449007,1736,3,-28638.595398304984,-11903.930926107618
139.666605468712,35.769030543236,1742,3,-25612.26259939419,-15075.010749126812
139.674781418586,35.8196290253597,1745,3,-19999.879402920138,-14326.680706906951
139.675514212151,35.6760526153977,1756,3,-35928.8375536832,-14286.098677594246
139.698185161718,35.7136058129546,1758,3,-31765.65719719231,-12228.144303254732
139.632792173744,35.7160436316739,1763,3,-31485.080915604252,-18144.325627387403
139.700178538079,35.7504046723862,1772,3,-27683.326324752066,-12042.243548670507
139.664079799353,35.7574300984431,1795,3,-26898.867227740586,-15305.595998993616
139.739343706811,35.7066360683681,1804,3,-32543.24551105406,-8504.877170596263
139.697809392041,35.7827780685883,1816,3,-24091.408989750315,-12251.538885298884
139.691274748925,35.6814676959424,1825,3,-35330.25469257962,-12858.554003515863
139.676139115434,35.6823926297623,1828,3,-35225.55370632978,-14228.405629890496
139.676563189447,35.7805429073386,1829,3,-24336.522082686424,-14172.621118650826
139.676356314753,35.7229390292956,1832,3,-30727.26471200306,-14201.553611094192
139.633093485793,35.6721577243783,1840,3,-36353.94722838467,-18126.991838211852
139.640472195321,35.7577022802454,1842,3,-26864.728212695103,-17440.374506335593
139.701106465602,35.7450209043654,1852,3,-28280.733026736416,-11959.12896379345
139.72737612654,35.7341649496139,1855,3,-29488.011770722922,-9584.495315053446
139.695528298092,35.7385286403326,1864,3,-29000.31124467356,-12464.653075529806
139.671898286738,35.6967235532035,1865,3,-33635.02548357658,-14609.650360976864
139.651258664785,35.7710009124591,1866,3,-25391.193446463905,-16462.216012481193
139.68656035245,35.7839109905656,1868,3,-23964.253249281086,-13268.278970409177
139.703684787212,35.7839635017879,1869,3,-23960.610980518162,-11720.221286023925
139.694632093719,35.6641954653218,1888,3,-37246.9040505602,-12557.366007235198
139.740369175535,35.685597242969,1903,3,-34877.430159000214,-8414.294890391244
139.72873391391,35.7811480345069,1917,3,-24275.676712100394,-9456.114168998618
139.7089755313,35.8084264259979,1925,3,-21247.21097737644,-11238.492602153094
139.674760460252,35.6881764686391,1933,3,-34583.681211741176,-14352.158506664766
139.577564165832,35.8215237394083,1934,3,-19771.08236543089,-23110.654392743712
139.736668484775,35.7608768503062,1938,3,-26525.373851690907,-8741.021887705261
139.651383524148,35.7132046344079,1945,3,-31803.324860084802,-16462.821400522873
139.665706212207,35.7370481599551,1952,3,-29160.361012959853,-15162.384268204862
139.676805040887,35.7438629056726,1958,3,-28405.969772143755,-14157.254061127542
139.689605447494,35.7172572253236,1967,3,-31359.456660588738,-13003.84018448864
139.688170275752,35.7668519161598,1973,3,-25857.069623481017,-13125.545017599903
139.675460774126,35.6985466178443,1975,3,-33433.29442559881,-14286.9246857186
139.59903104643,35.7260654333993,1980,3,-30366.46504020365,-21196.275434458305
139.729326915051,35.7151882694999,1981,3,-31593.527925663162,-9410.265631567683
139.555410837578,35.7671137248773,1984,3,-25802.118661175482,-25129.503753881254
139.706304522203,35.7354552023802,1989,3,-29342.603828500025,-11490.369934358405
139.706885279679,35.7141215134802,1991,3,-31709.49297781987,-11440.88750722666
